command,mean,stddev,median,user,system,min,max
10a,11.47740107504,0,11.47740107504,0.010530439999999999,0.00393794,11.47740107504,11.47740107504
11a,0.05755861704,0,0.05755861704,0.01053144,0.0031749399999999994,0.05755861704,0.05755861704
11b,0.022122992040000004,0,0.022122992040000004,0.010475439999999999,0.00328294,0.022122992040000004,0.022122992040000004
11c,2.64694324104,0,2.64694324104,0.010572439999999999,0.00339494,2.64694324104,2.64694324104
11d,1.9892696170400002,0,1.9892696170400002,0.010721439999999999,0.0037329399999999997,1.9892696170400002,1.9892696170400002
12a,2.36115411704,0,2.36115411704,0.01082144,0.00334294,2.36115411704,2.36115411704
12b,2.29050582504,0,2.29050582504,0.010528439999999998,0.0036399399999999995,2.29050582504,2.29050582504
12c,8.929622033040001,0,8.929622033040001,0.01148344,0.00491094,8.929622033040001,8.929622033040001
13a,4.82676632504,0,4.82676632504,0.01108844,0.00395794,4.82676632504,4.82676632504
13b,5.22172224204,0,5.22172224204,0.01063044,0.00326394,5.22172224204,5.22172224204
13c,4.38427282504,0,4.38427282504,0.011045439999999998,0.0039669399999999995,4.38427282504,4.38427282504
13d,18.15910511704,0,18.15910511704,0.01052944,0.00334994,18.15910511704,18.15910511704
14a,5.04117365804,0,5.04117365804,0.01061844,0.004115939999999999,5.04117365804,5.04117365804
14b,2.2303674920399996,0,2.2303674920399996,0.010745439999999998,0.0035939399999999995,2.2303674920399996,2.2303674920399996
14c,11.09379161704,0,11.09379161704,0.01064444,0.00413094,11.09379161704,11.09379161704
15a,1.8842204080400002,0,1.8842204080400002,0.01082844,0.00436694,1.8842204080400002,1.8842204080400002
15b,1.03127886704,0,1.03127886704,0.010608439999999998,0.00312694,1.03127886704,1.03127886704
15c,5.474655617040001,0,5.474655617040001,0.01086644,0.00330294,5.474655617040001,5.474655617040001
15d,5.60852236704,0,5.60852236704,0.01060044,0.00387794,5.60852236704,5.60852236704
16a,2.51931390804,0,2.51931390804,0.010620439999999998,0.00362994,2.51931390804,2.51931390804
16b,22.21791282504,0,22.21791282504,0.01085944,0.00446694,22.21791282504,22.21791282504
16c,26.61516595004,0,26.61516595004,0.01141244,0.00575294,26.61516595004,26.61516595004
16d,7.95265932504,0,7.95265932504,0.010933439999999999,0.0049599399999999995,7.95265932504,7.95265932504
17a,13.07683007504,0,13.07683007504,0.010757439999999998,0.00299694,13.07683007504,13.07683007504
17b,9.04739099204,0,9.04739099204,0.01103644,0.00471594,9.04739099204,9.04739099204
17c,8.05310386704,0,8.05310386704,0.01119244,0.00372894,8.05310386704,8.05310386704
17d,11.10870411704,0,11.10870411704,0.01078144,0.0038769399999999997,11.10870411704,11.10870411704
17e,16.17094478304,0,16.17094478304,0.010860439999999999,0.00490894,16.17094478304,16.17094478304
17f,13.38119049204,0,13.38119049204,0.011002439999999999,0.0050189399999999995,13.38119049204,13.38119049204
18a,12.12147211704,0,12.12147211704,0.014800439999999998,0.007385939999999999,12.12147211704,12.12147211704
18b,6.12206970004,0,6.12206970004,0.010582439999999999,0.00327094,6.12206970004,6.12206970004
18c,22.88097070004,0,22.88097070004,0.010771439999999998,0.00438094,22.88097070004,22.88097070004
19a,40.36809832504,0,40.36809832504,0.01080744,0.005331939999999999,40.36809832504,40.36809832504
19b,3.21018911604,0,3.21018911604,0.011210439999999999,0.00554494,3.21018911604,3.21018911604
19c,2.57052961604,0,2.57052961604,0.011165439999999999,0.0040389399999999995,2.57052961604,2.57052961604
19d,16.99736782504,0,16.99736782504,0.010964439999999999,0.00490894,16.99736782504,16.99736782504
1a,1.41230665804,0,1.41230665804,0.01059544,0.00374694,1.41230665804,1.41230665804
1b,1.1067954500400001,0,1.1067954500400001,0.01047944,0.0032929399999999994,1.1067954500400001,1.1067954500400001
1c,1.13707957504,0,1.13707957504,0.010549439999999998,0.0031489399999999994,1.13707957504,1.13707957504
1d,1.1323062830400001,0,1.1323062830400001,0.01091144,0.0031709399999999997,1.1323062830400001,1.1323062830400001
20a,13.79375903404,0,13.79375903404,0.010482439999999999,0.00306294,13.79375903404,13.79375903404
