command,mean,stddev,median,user,system,min,max
10a,0.7047432098,0.001999811675647271,0.7044956305000001,0.005028840000000001,0.00320564,0.7019160235,0.7085920885000001
11a,0.0283486576,0.00033785722131017543,0.028283891500000005,0.005115839999999999,0.0029355399999999995,0.027819386500000005,0.028870990500000002
11b,0.013448734200000001,0.0006416969513080232,0.0131483215,0.00545674,0.0026015400000000003,0.012839653500000001,0.014584580500000001
11c,2.9295859965,0.016460464034408366,2.9264630074999998,0.01073364,0.003599239999999999,2.9050687685,2.9604736135
11d,1.0303632804,0.016366423232453076,1.0247169554999997,0.014308739999999997,0.00346854,1.0201774424999999,1.0748362864999998
12a,1.2388133967,0.007090783195136313,1.239527072,0.00581124,0.0025670399999999996,1.2274207154999999,1.2469392945
12b,0.015028887700000002,0.000700042015646331,0.0150127045,0.005745639999999999,0.0024948559999999997,0.014193687500000001,0.0161729645
12c,4.0941319572,0.11380611406770719,4.0588852945,0.0077601400000000004,0.0028271399999999997,3.9515173115,4.3624339335
13a,5.7016125207999995,0.020856365727956665,5.6964197265,0.05279564,0.007293039999999999,5.6775699285,5.7384345425
13b,1.8489483373,0.013879350743021084,1.85057047,0.00609164,0.0022807399999999994,1.8246924995,1.8727244325
13c,1.7007348151000001,0.012542694767733965,1.699954779,0.004904339999999999,0.0033191399999999995,1.6756759255,1.7145878185
13d,13.9123400473,0.07107830532201458,13.907107005,0.26554333999999996,0.03703224,13.8271498965,14.0286485755
14a,2.2503165540000003,0.010512689770497791,2.247695619,0.00563144,0.0027820399999999995,2.2351056795,2.2687458215
14b,1.3476177563999998,0.006968300493193191,1.3456942045,0.004681639999999999,0.00347854,1.3387666435,1.3591266224999998
14c,5.0386906981,0.01804758831478255,5.03608878,0.006756139999999999,0.0026116399999999997,5.0117485175,5.0772016465
15a,3.4874039304999997,0.015283866982226748,3.486550807,0.00531774,0.00295664,3.4648424045,3.5214898295
15b,0.15148203640000005,0.0014147796657216346,0.151070582,0.00561744,0.002435456,0.14963496050000002,0.15328790750000001
15c,50.24009682180001,0.1049634305870669,50.2271850345,0.0053814399999999995,0.003808840000000001,50.1162204285,50.4061783975
15d,52.0953467982,0.22668553514815637,52.004045664,0.009926939999999999,0.0034990399999999993,51.9131272655,52.5508282065
16a,0.07409337610000001,0.000547138796305571,0.0741929455,0.005856640000000001,0.00211874,0.0730745505,0.0748777665
16b,0.0801770086,0.000599439506407158,0.0802218175,0.00555784,0.0023986399999999996,0.07910695449999999,0.0811650185
16c,0.0746444325,0.0004072140875054409,0.074770311,0.00501324,0.00295254,0.0736475935,0.0750141945
16d,0.0740546721,0.0005292332140681773,0.07416881249999999,0.0048562399999999995,0.0030518399999999997,0.0728830335,0.0746829955
17a,0.079998512,0.0006609140746286759,0.0800780675,0.00577954,0.0021960400000000002,0.0788697885,0.0814747125
17b,1.0771320505,0.006724390554321123,1.079550169,0.006160239999999999,0.00225934,1.0638776845,1.0863674825
17c,1.0669222431,0.005639301559527867,1.067064227,0.005262939999999999,0.00287994,1.0580925504999998,1.0753736715
17d,0.13566564050000002,0.0021307757642161466,0.13562824350000002,0.00611104,0.0019651399999999998,0.13249246850000002,0.13993962350000003
17e,0.07991330690000001,0.0008350837463468653,0.079686543,0.00496384,0.00297724,0.0790006175,0.0818368445
17f,0.13500159230000003,0.0007995848401077751,0.13492250300000003,0.0051629399999999995,0.00293974,0.1338007965,0.1362731285
18a,2.3986654782999994,0.015133105264445083,2.397106702,0.005769639999999999,0.0023320399999999996,2.3771278495,2.4244883025
18b,1.5833214795,0.005193537837073269,1.5828595995,0.00568794,0.00249354,1.5763442945,1.5923522884999999
18c,26.3419657114,0.38264704759880314,26.187362626000002,0.0055622399999999995,0.00269944,26.0836189075,27.1159633515
19a,20.187205965700002,0.05078565997196017,20.1818159185,0.00565244,0.0024991399999999995,20.120835614500002,20.283103601500002
19b,2.9881158880000003,0.01548277266772063,2.9921156965,0.00593144,0.00225664,2.9611104165,3.0107498644999997
19c,2.5071759636,0.016555443229392914,2.5070980985,0.00541054,0.00280854,2.4779148765,2.5337905975
19d,1.9028573925,0.01094114908550114,1.9011445445,0.01052154,0.0031555560000000003,1.8834861484999998,1.9267408415
1a,0.031152564800000004,0.00030978570166238263,0.031083665000000007,0.005106739999999999,0.0028216400000000003,0.030741986500000006,0.0317891515
1b,0.010017387899999999,0.00012856215165713098,0.010043601,0.00510124,0.00252244,0.0096911975,0.0101555375
1c,0.028525807500000007,0.0001717308229921334,0.028534119000000004,0.00546134,0.00236254,0.028326408500000004,0.028915633500000003
1d,0.010186646000000002,0.0004481456919594714,0.010072013000000001,0.005140239999999999,0.00263244,0.0098059085,0.0113731365
20a,5.3377610407,0.014003738101253164,5.342954618,0.00533364,0.0029129399999999993,5.3156357005,5.3527756975
20b,2.1906398400000002,0.009875404276935172,2.1884533215,0.005712739999999999,0.0024302399999999997,2.1794313525,2.2132385205
20c,1.8069108044,0.006910822057392154,1.8050937944999998,0.00690284,0.00294364,1.7976047115,1.8214514105
21a,0.02901772330000001,0.00020053397387298006,0.029009870500000003,0.0059209399999999995,0.001944456,0.028782200500000004,0.029431482500000005
21b,0.026872799500000006,0.00015471188142551407,0.026894082500000003,0.00482634,0.00297784,0.026687090500000003,0.027189166500000004
21c,0.0384921253,0.000263013121248435,0.038494453500000005,0.00505784,0.00283004,0.038030862500000005,0.0389307975
22a,4.0332768323,0.013457055561200311,4.0351822145,0.00677064,0.0028157399999999997,4.0104156395,4.0573223815
