command,mean,stddev,median,user,system,min,max
10a,11.8080251091,0,11.8080251091,0.010966779999999999,0.004729219999999999,11.8080251091,11.8080251091
11a,0.0586218171,0,0.0586218171,0.010756779999999999,0.0030842199999999995,0.0586218171,0.0586218171
11b,0.027781109100000003,0,0.027781109100000003,0.011070779999999999,0.0034962199999999995,0.027781109100000003,0.027781109100000003
11c,2.7700598591,0,2.7700598591,0.011105779999999999,0.0038212199999999993,2.7700598591,2.7700598591
11d,1.9261914011,0,1.9261914011,0.011278779999999999,0.004362219999999999,1.9261914011,1.9261914011
12a,2.3494559431,0,2.3494559431,0.01078178,0.0036062199999999994,2.3494559431,2.3494559431
12b,2.3457816091,0,2.3457816091,0.01102778,0.003656219999999999,2.3457816091,2.3457816091
12c,8.9322993171,0,8.9322993171,0.011040779999999998,0.00501322,8.9322993171,8.9322993171
13a,4.9486822341,0,4.9486822341,0.010771779999999998,0.004113219999999999,4.9486822341,4.9486822341
13b,5.3969765681,0,5.3969765681,0.01096578,0.003787219999999999,5.3969765681,5.3969765681
13c,4.6436496091,0,4.6436496091,0.01105778,0.00494822,4.6436496091,4.6436496091
13d,19.0621227761,0,19.0621227761,0.010603779999999998,0.0038282199999999994,19.0621227761,19.0621227761
14a,5.3220682341,0,5.3220682341,0.011136779999999999,0.005292219999999999,5.3220682341,5.3220682341
14b,2.3021304001,0,2.3021304001,0.010787779999999999,0.00418922,2.3021304001,2.3021304001
14c,11.9739347761,0,11.9739347761,0.010903779999999998,0.0033902199999999993,11.9739347761,11.9739347761
15a,2.1041363171,0,2.1041363171,0.011542779999999999,0.006256219999999999,2.1041363171,2.1041363171
15b,1.1006472761,0,1.1006472761,0.011443779999999999,0.004318219999999999,1.1006472761,1.1006472761
15c,5.6738303171,0,5.6738303171,0.01117878,0.004789219999999999,5.6738303171,5.6738303171
15d,5.7466212341,0,5.7466212341,0.011301779999999999,0.005279219999999999,5.7466212341,5.7466212341
16a,3.3723224841,0,3.3723224841,0.011582779999999999,0.0050642199999999995,3.3723224841,3.3723224841
16b,24.2565379421,0,24.2565379421,0.011346779999999999,0.00545722,24.2565379421,24.2565379421
16c,27.3505354011,0,27.3505354011,0.011882779999999999,0.006956219999999999,27.3505354011,27.3505354011
16d,7.9982231511,0,7.9982231511,0.011960779999999999,0.006246219999999999,7.9982231511,7.9982231511
17a,14.388962068100001,0,14.388962068100001,0.011446779999999998,0.003760219999999999,14.388962068100001,14.388962068100001
17b,8.737215692100001,0,8.737215692100001,0.011366779999999998,0.00498022,8.737215692100001,8.737215692100001
17c,8.6098351921,0,8.6098351921,0.011498779999999998,0.0043392199999999995,8.6098351921,8.6098351921
17d,11.604622692100001,0,11.604622692100001,0.011339779999999999,0.00497422,11.604622692100001,11.604622692100001
17e,17.6668931931,0,17.6668931931,0.011885779999999999,0.0077112199999999995,17.6668931931,17.6668931931
17f,16.4138864421,0,16.4138864421,0.011984779999999999,0.00790522,16.4138864421,16.4138864421
18a,13.797305109100002,0,13.797305109100002,0.01233578,0.007277219999999999,13.797305109100002,13.797305109100002
18b,6.9333410251,0,6.9333410251,0.011580779999999999,0.006425219999999999,6.9333410251,6.9333410251
18c,26.5392804841,0,26.5392804841,0.01151578,0.006510219999999999,26.5392804841,26.5392804841
19a,61.2819304841,0,61.2819304841,0.011805779999999998,0.007454219999999999,61.2819304841,61.2819304841
19b,3.3413080671,0,3.3413080671,0.010898779999999999,0.005303219999999999,3.3413080671,3.3413080671
