label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq3,1048576,1MB,1,1234.0
stq3,1048576,1MB,2,997.0
stq3,1048576,1MB,3,965.0
stq3,1048576,1MB,4,219.0
stq3,1048576,1MB,5,98.1
stq3,1048576,1MB,6,94.1
stq3,1048576,1MB,7,30.2
stq3,1048576,1MB,8,25.3
stq3,1048576,1MB,9,21.5
stq3,1048576,1MB,1,1236.0
stq3,1048576,1MB,2,999.0
stq3,1048576,1MB,3,967.0
stq3,1048576,1MB,4,218.0
stq3,1048576,1MB,5,98.3
stq3,1048576,1MB,6,94.2
stq3,1048576,1MB,7,30.3
stq3,1048576,1MB,8,25.3
stq3,1048576,1MB,9,21.5
stq3,1048576,1MB,1,1232.0
stq3,1048576,1MB,2,993.0
stq3,1048576,1MB,3,962.0
stq3,1048576,1MB,4,215.0
stq3,1048576,1MB,5,96.8
stq3,1048576,1MB,6,92.9
stq3,1048576,1MB,7,29.9
stq3,1048576,1MB,8,25.0
stq3,1048576,1MB,9,21.2
stq3,1048576,1MB,1,1224.0
stq3,1048576,1MB,2,991.0
stq3,1048576,1MB,3,961.0
stq3,1048576,1MB,4,217.0
stq3,1048576,1MB,5,97.9
stq3,1048576,1MB,6,93.8
stq3,1048576,1MB,7,29.9
stq3,1048576,1MB,8,25.0
stq3,1048576,1MB,9,21.2
stq3,1048576,1MB,1,1228.0
stq3,1048576,1MB,2,990.0
stq3,1048576,1MB,3,961.0
stq3,1048576,1MB,4,216.0
stq3,1048576,1MB,5,97.4
stq3,1048576,1MB,6,93.4
stq3,1048576,1MB,7,29.8
stq3,1048576,1MB,8,24.9
stq3,1048576,1MB,9,21.1
stq3,1048576,1MB,1,1237.0
stq3,1048576,1MB,2,1003.0
stq3,1048576,1MB,3,974.0
stq3,1048576,1MB,4,216.0
stq3,1048576,1MB,5,97.6
stq3,1048576,1MB,6,93.5
stq3,1048576,1MB,7,30.0
stq3,1048576,1MB,8,25.0
stq3,1048576,1MB,9,21.2
stq3,1048576,1MB,1,1230.0
stq3,1048576,1MB,2,996.0
stq3,1048576,1MB,3,965.0
stq3,1048576,1MB,4,217.0
stq3,1048576,1MB,5,97.5
stq3,1048576,1MB,6,93.5
stq3,1048576,1MB,7,30.2
stq3,1048576,1MB,8,25.2
stq3,1048576,1MB,9,21.4
stq3,1048576,1MB,1,1228.0
stq3,1048576,1MB,2,992.0
stq3,1048576,1MB,3,963.0
stq3,1048576,1MB,4,215.0
stq3,1048576,1MB,5,96.5
stq3,1048576,1MB,6,92.5
stq3,1048576,1MB,7,29.8
stq3,1048576,1MB,8,24.8
stq3,1048576,1MB,9,21.0
stq3,1048576,1MB,1,1227.0
stq3,1048576,1MB,2,993.0
stq3,1048576,1MB,3,963.0
stq3,1048576,1MB,4,218.0
stq3,1048576,1MB,5,98.1
stq3,1048576,1MB,6,94.0
stq3,1048576,1MB,7,30.1
stq3,1048576,1MB,8,25.1
stq3,1048576,1MB,9,21.3
stq3,1048576,1MB,1,1218.0
stq3,1048576,1MB,2,992.0
stq3,1048576,1MB,3,963.0
stq3,1048576,1MB,4,218.0
stq3,1048576,1MB,5,98.2
stq3,1048576,1MB,6,94.0
stq3,1048576,1MB,7,30.3
stq3,1048576,1MB,8,25.3
stq3,1048576,1MB,9,21.4
stq3,1048576,1MB,1,1236.0
stq3,1048576,1MB,2,999.0
stq3,1048576,1MB,3,969.0
stq3,1048576,1MB,4,219.0
stq3,1048576,1MB,5,98.3
stq3,1048576,1MB,6,94.1
stq3,1048576,1MB,7,30.0
stq3,1048576,1MB,8,25.1
stq3,1048576,1MB,9,21.3
stq3,1048576,1MB,1,1237.0
stq3,1048576,1MB,2,996.0
stq3,1048576,1MB,3,966.0
stq3,1048576,1MB,4,218.0
stq3,1048576,1MB,5,98.2
stq3,1048576,1MB,6,94.0
stq3,1048576,1MB,7,30.1
stq3,1048576,1MB,8,25.1
stq3,1048576,1MB,9,21.3
stq3,1048576,1MB,1,1220.0
stq3,1048576,1MB,2,985.0
stq3,1048576,1MB,3,955.0
stq3,1048576,1MB,4,218.0
stq3,1048576,1MB,5,97.8
stq3,1048576,1MB,6,93.8
stq3,1048576,1MB,7,30.0
stq3,1048576,1MB,8,25.1
stq3,1048576,1MB,9,21.3
stq3,1048576,1MB,1,1225.0
stq3,1048576,1MB,2,992.0
stq3,1048576,1MB,3,962.0
stq3,1048576,1MB,4,215.0
stq3,1048576,1MB,5,97.0
stq3,1048576,1MB,6,93.1
stq3,1048576,1MB,7,30.3
stq3,1048576,1MB,8,25.4
stq3,1048576,1MB,9,21.5
stq3,1048576,1MB,1,1225.0
stq3,1048576,1MB,2,990.0
stq3,1048576,1MB,3,960.0
stq3,1048576,1MB,4,215.0
stq3,1048576,1MB,5,96.9
stq3,1048576,1MB,6,92.8
stq3,1048576,1MB,7,30.3
stq3,1048576,1MB,8,25.3
stq3,1048576,1MB,9,21.5
stq3,1048576,1MB,1,1233.0
stq3,1048576,1MB,2,999.0
stq3,1048576,1MB,3,969.0
stq3,1048576,1MB,4,216.0
stq3,1048576,1MB,5,97.1
stq3,1048576,1MB,6,93.1
stq3,1048576,1MB,7,29.9
stq3,1048576,1MB,8,25.0
stq3,1048576,1MB,9,21.2
