label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.7
stq1,524288,512KB,5,56.7
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,200.0
stq1,524288,512KB,3,142.0
stq1,524288,512KB,4,82.8
stq1,524288,512KB,5,57.7
stq1,524288,512KB,1,304.0
stq1,524288,512KB,2,198.0
stq1,524288,512KB,3,140.0
stq1,524288,512KB,4,81.4
stq1,524288,512KB,5,56.5
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,200.0
stq1,524288,512KB,3,142.0
stq1,524288,512KB,4,82.6
stq1,524288,512KB,5,57.7
stq1,524288,512KB,1,306.0
stq1,524288,512KB,2,200.0
stq1,524288,512KB,3,142.0
stq1,524288,512KB,4,82.8
stq1,524288,512KB,5,57.6
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.5
stq1,524288,512KB,5,56.3
stq1,524288,512KB,1,306.0
stq1,524288,512KB,2,201.0
stq1,524288,512KB,3,142.0
stq1,524288,512KB,4,81.9
stq1,524288,512KB,5,56.4
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.5
stq1,524288,512KB,5,56.4
stq1,524288,512KB,1,314.0
stq1,524288,512KB,2,201.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.9
stq1,524288,512KB,5,57.1
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,200.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.5
stq1,524288,512KB,5,56.5
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.4
stq1,524288,512KB,5,56.7
stq1,524288,512KB,1,304.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,140.0
stq1,524288,512KB,4,81.4
stq1,524288,512KB,5,56.6
stq1,524288,512KB,1,305.0
stq1,524288,512KB,2,199.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.8
stq1,524288,512KB,5,56.7
stq1,524288,512KB,1,308.0
stq1,524288,512KB,2,203.0
stq1,524288,512KB,3,144.0
stq1,524288,512KB,4,84.3
stq1,524288,512KB,5,58.9
stq1,524288,512KB,1,306.0
stq1,524288,512KB,2,201.0
stq1,524288,512KB,3,141.0
stq1,524288,512KB,4,81.3
stq1,524288,512KB,5,56.3
stq1,524288,512KB,1,307.0
stq1,524288,512KB,2,201.0
stq1,524288,512KB,3,142.0
stq1,524288,512KB,4,82.9
stq1,524288,512KB,5,57.7
