label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq1,1048576,1MB,1,271.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.1
stq1,1048576,1MB,5,54.8
stq1,1048576,1MB,1,271.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.2
stq1,1048576,1MB,5,54.7
stq1,1048576,1MB,1,272.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,109.0
stq1,1048576,1MB,4,80.5
stq1,1048576,1MB,5,54.9
stq1,1048576,1MB,1,274.0
stq1,1048576,1MB,2,169.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.4
stq1,1048576,1MB,5,55.9
stq1,1048576,1MB,1,275.0
stq1,1048576,1MB,2,169.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.6
stq1,1048576,1MB,5,56.1
stq1,1048576,1MB,1,276.0
stq1,1048576,1MB,2,170.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.8
stq1,1048576,1MB,5,56.2
stq1,1048576,1MB,1,272.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.2
stq1,1048576,1MB,5,54.7
stq1,1048576,1MB,1,271.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.2
stq1,1048576,1MB,5,54.8
stq1,1048576,1MB,1,277.0
stq1,1048576,1MB,2,171.0
stq1,1048576,1MB,3,111.0
stq1,1048576,1MB,4,82.1
stq1,1048576,1MB,5,55.0
stq1,1048576,1MB,1,273.0
stq1,1048576,1MB,2,168.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.5
stq1,1048576,1MB,5,55.1
stq1,1048576,1MB,1,272.0
stq1,1048576,1MB,2,167.0
stq1,1048576,1MB,3,108.0
stq1,1048576,1MB,4,80.8
stq1,1048576,1MB,5,55.2
stq1,1048576,1MB,1,273.0
stq1,1048576,1MB,2,168.0
stq1,1048576,1MB,3,109.0
stq1,1048576,1MB,4,80.6
stq1,1048576,1MB,5,54.6
stq1,1048576,1MB,1,273.0
stq1,1048576,1MB,2,169.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.5
stq1,1048576,1MB,5,55.8
stq1,1048576,1MB,1,274.0
stq1,1048576,1MB,2,169.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.4
stq1,1048576,1MB,5,56.0
stq1,1048576,1MB,1,276.0
stq1,1048576,1MB,2,170.0
stq1,1048576,1MB,3,110.0
stq1,1048576,1MB,4,81.5
stq1,1048576,1MB,5,55.8
stq1,1048576,1MB,1,274.0
stq1,1048576,1MB,2,168.0
stq1,1048576,1MB,3,109.0
stq1,1048576,1MB,4,81.0
stq1,1048576,1MB,5,55.5
