label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq3,262144,256KB,1,3579.0
stq3,262144,256KB,2,1410.0
stq3,262144,256KB,3,1388.0
stq3,262144,256KB,4,670.0
stq3,262144,256KB,5,160.0
stq3,262144,256KB,6,156.0
stq3,262144,256KB,7,62.1
stq3,262144,256KB,8,44.5
stq3,262144,256KB,9,31.7
stq3,262144,256KB,1,3597.0
stq3,262144,256KB,2,1406.0
stq3,262144,256KB,3,1384.0
stq3,262144,256KB,4,664.0
stq3,262144,256KB,5,159.0
stq3,262144,256KB,6,155.0
stq3,262144,256KB,7,62.3
stq3,262144,256KB,8,44.5
stq3,262144,256KB,9,31.7
stq3,262144,256KB,1,3577.0
stq3,262144,256KB,2,1410.0
stq3,262144,256KB,3,1388.0
stq3,262144,256KB,4,668.0
stq3,262144,256KB,5,159.0
stq3,262144,256KB,6,155.0
stq3,262144,256KB,7,62.1
stq3,262144,256KB,8,44.6
stq3,262144,256KB,9,31.8
stq3,262144,256KB,1,3595.0
stq3,262144,256KB,2,1424.0
stq3,262144,256KB,3,1401.0
stq3,262144,256KB,4,673.0
stq3,262144,256KB,5,163.0
stq3,262144,256KB,6,159.0
stq3,262144,256KB,7,63.2
stq3,262144,256KB,8,45.4
stq3,262144,256KB,9,32.3
stq3,262144,256KB,1,3608.0
stq3,262144,256KB,2,1425.0
stq3,262144,256KB,3,1403.0
stq3,262144,256KB,4,679.0
stq3,262144,256KB,5,160.0
stq3,262144,256KB,6,156.0
stq3,262144,256KB,7,62.4
stq3,262144,256KB,8,44.7
stq3,262144,256KB,9,31.9
stq3,262144,256KB,1,3599.0
stq3,262144,256KB,2,1414.0
stq3,262144,256KB,3,1392.0
stq3,262144,256KB,4,670.0
stq3,262144,256KB,5,162.0
stq3,262144,256KB,6,158.0
stq3,262144,256KB,7,63.8
stq3,262144,256KB,8,45.7
stq3,262144,256KB,9,32.6
stq3,262144,256KB,1,3586.0
stq3,262144,256KB,2,1412.0
stq3,262144,256KB,3,1391.0
stq3,262144,256KB,4,671.0
stq3,262144,256KB,5,162.0
stq3,262144,256KB,6,158.0
stq3,262144,256KB,7,63.5
stq3,262144,256KB,8,45.6
stq3,262144,256KB,9,32.5
stq3,262144,256KB,1,3589.0
stq3,262144,256KB,2,1418.0
stq3,262144,256KB,3,1397.0
stq3,262144,256KB,4,673.0
stq3,262144,256KB,5,163.0
stq3,262144,256KB,6,159.0
stq3,262144,256KB,7,63.3
stq3,262144,256KB,8,45.3
stq3,262144,256KB,9,32.2
stq3,262144,256KB,1,3604.0
stq3,262144,256KB,2,1431.0
stq3,262144,256KB,3,1407.0
stq3,262144,256KB,4,671.0
stq3,262144,256KB,5,162.0
stq3,262144,256KB,6,158.0
stq3,262144,256KB,7,63.5
stq3,262144,256KB,8,45.5
stq3,262144,256KB,9,32.5
stq3,262144,256KB,1,3595.0
stq3,262144,256KB,2,1414.0
stq3,262144,256KB,3,1392.0
stq3,262144,256KB,4,669.0
stq3,262144,256KB,5,163.0
stq3,262144,256KB,6,159.0
stq3,262144,256KB,7,63.6
stq3,262144,256KB,8,45.5
stq3,262144,256KB,9,32.4
stq3,262144,256KB,1,3585.0
stq3,262144,256KB,2,1416.0
stq3,262144,256KB,3,1394.0
stq3,262144,256KB,4,674.0
stq3,262144,256KB,5,161.0
stq3,262144,256KB,6,157.0
stq3,262144,256KB,7,62.7
stq3,262144,256KB,8,45.0
stq3,262144,256KB,9,32.1
stq3,262144,256KB,1,3583.0
stq3,262144,256KB,2,1412.0
stq3,262144,256KB,3,1390.0
stq3,262144,256KB,4,671.0
stq3,262144,256KB,5,161.0
stq3,262144,256KB,6,157.0
stq3,262144,256KB,7,63.2
stq3,262144,256KB,8,45.5
stq3,262144,256KB,9,32.4
stq3,262144,256KB,1,3602.0
stq3,262144,256KB,2,1416.0
stq3,262144,256KB,3,1394.0
stq3,262144,256KB,4,674.0
stq3,262144,256KB,5,164.0
stq3,262144,256KB,6,161.0
stq3,262144,256KB,7,63.7
stq3,262144,256KB,8,45.7
stq3,262144,256KB,9,32.6
stq3,262144,256KB,1,3579.0
stq3,262144,256KB,2,1414.0
stq3,262144,256KB,3,1393.0
stq3,262144,256KB,4,673.0
stq3,262144,256KB,5,161.0
stq3,262144,256KB,6,157.0
stq3,262144,256KB,7,63.2
stq3,262144,256KB,8,45.4
stq3,262144,256KB,9,32.2
stq3,262144,256KB,1,3606.0
stq3,262144,256KB,2,1421.0
stq3,262144,256KB,3,1398.0
stq3,262144,256KB,4,673.0
stq3,262144,256KB,5,162.0
stq3,262144,256KB,6,158.0
stq3,262144,256KB,7,62.9
stq3,262144,256KB,8,45.3
stq3,262144,256KB,9,32.4
stq3,262144,256KB,1,3578.0
stq3,262144,256KB,2,1417.0
stq3,262144,256KB,3,1395.0
stq3,262144,256KB,4,675.0
stq3,262144,256KB,5,164.0
stq3,262144,256KB,6,160.0
stq3,262144,256KB,7,63.7
stq3,262144,256KB,8,45.7
stq3,262144,256KB,9,32.5
