label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq2,524288,512KB,1,256.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,189.0
stq2,524288,512KB,4,123.0
stq2,524288,512KB,5,121.0
stq2,524288,512KB,6,27.0
stq2,524288,512KB,7,25.0
stq2,524288,512KB,1,259.0
stq2,524288,512KB,2,203.0
stq2,524288,512KB,3,191.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.7
stq2,524288,512KB,7,25.7
stq2,524288,512KB,1,257.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.7
stq2,524288,512KB,7,25.8
stq2,524288,512KB,1,257.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,123.0
stq2,524288,512KB,5,121.0
stq2,524288,512KB,6,27.2
stq2,524288,512KB,7,25.3
stq2,524288,512KB,1,258.0
stq2,524288,512KB,2,204.0
stq2,524288,512KB,3,191.0
stq2,524288,512KB,4,124.0
stq2,524288,512KB,5,122.0
stq2,524288,512KB,6,27.4
stq2,524288,512KB,7,25.4
stq2,524288,512KB,1,256.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.5
stq2,524288,512KB,7,25.5
stq2,524288,512KB,1,258.0
stq2,524288,512KB,2,203.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,124.0
stq2,524288,512KB,5,122.0
stq2,524288,512KB,6,27.3
stq2,524288,512KB,7,25.3
stq2,524288,512KB,1,259.0
stq2,524288,512KB,2,204.0
stq2,524288,512KB,3,191.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.5
stq2,524288,512KB,7,25.6
stq2,524288,512KB,1,257.0
stq2,524288,512KB,2,203.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,124.0
stq2,524288,512KB,5,122.0
stq2,524288,512KB,6,27.2
stq2,524288,512KB,7,25.3
stq2,524288,512KB,1,257.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,123.0
stq2,524288,512KB,5,121.0
stq2,524288,512KB,6,27.3
stq2,524288,512KB,7,25.4
stq2,524288,512KB,1,253.0
stq2,524288,512KB,2,200.0
stq2,524288,512KB,3,187.0
stq2,524288,512KB,4,122.0
stq2,524288,512KB,5,120.0
stq2,524288,512KB,6,27.1
stq2,524288,512KB,7,25.1
stq2,524288,512KB,1,255.0
stq2,524288,512KB,2,202.0
stq2,524288,512KB,3,190.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.7
stq2,524288,512KB,7,25.7
stq2,524288,512KB,1,259.0
stq2,524288,512KB,2,204.0
stq2,524288,512KB,3,191.0
stq2,524288,512KB,4,125.0
stq2,524288,512KB,5,123.0
stq2,524288,512KB,6,27.0
stq2,524288,512KB,7,25.0
stq2,524288,512KB,1,253.0
stq2,524288,512KB,2,200.0
stq2,524288,512KB,3,187.0
stq2,524288,512KB,4,122.0
stq2,524288,512KB,5,120.0
stq2,524288,512KB,6,26.7
stq2,524288,512KB,7,24.8
stq2,524288,512KB,1,258.0
stq2,524288,512KB,2,203.0
stq2,524288,512KB,3,191.0
stq2,524288,512KB,4,124.0
stq2,524288,512KB,5,122.0
stq2,524288,512KB,6,27.2
stq2,524288,512KB,7,25.2
stq2,524288,512KB,1,255.0
stq2,524288,512KB,2,201.0
stq2,524288,512KB,3,189.0
stq2,524288,512KB,4,123.0
stq2,524288,512KB,5,121.0
stq2,524288,512KB,6,27.4
stq2,524288,512KB,7,25.4
