label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,168.0
stq2,1048576,1MB,4,121.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,27.2
stq2,1048576,1MB,7,25.2
stq2,1048576,1MB,1,190.0
stq2,1048576,1MB,2,184.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,123.0
stq2,1048576,1MB,5,121.0
stq2,1048576,1MB,6,27.6
stq2,1048576,1MB,7,25.6
stq2,1048576,1MB,1,190.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,169.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,27.3
stq2,1048576,1MB,7,25.4
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,26.9
stq2,1048576,1MB,7,24.9
stq2,1048576,1MB,1,190.0
stq2,1048576,1MB,2,184.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,27.2
stq2,1048576,1MB,7,25.3
stq2,1048576,1MB,1,192.0
stq2,1048576,1MB,2,186.0
stq2,1048576,1MB,3,172.0
stq2,1048576,1MB,4,124.0
stq2,1048576,1MB,5,122.0
stq2,1048576,1MB,6,27.5
stq2,1048576,1MB,7,25.5
stq2,1048576,1MB,1,190.0
stq2,1048576,1MB,2,184.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,27.4
stq2,1048576,1MB,7,25.4
stq2,1048576,1MB,1,188.0
stq2,1048576,1MB,2,182.0
stq2,1048576,1MB,3,168.0
stq2,1048576,1MB,4,121.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,26.8
stq2,1048576,1MB,7,24.9
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,27.2
stq2,1048576,1MB,7,25.2
stq2,1048576,1MB,1,190.0
stq2,1048576,1MB,2,184.0
stq2,1048576,1MB,3,170.0
stq2,1048576,1MB,4,123.0
stq2,1048576,1MB,5,121.0
stq2,1048576,1MB,6,27.2
stq2,1048576,1MB,7,25.3
stq2,1048576,1MB,1,191.0
stq2,1048576,1MB,2,185.0
stq2,1048576,1MB,3,171.0
stq2,1048576,1MB,4,124.0
stq2,1048576,1MB,5,121.0
stq2,1048576,1MB,6,27.6
stq2,1048576,1MB,7,25.7
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,169.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,27.2
stq2,1048576,1MB,7,25.2
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,169.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,26.9
stq2,1048576,1MB,7,25.0
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,169.0
stq2,1048576,1MB,4,121.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,27.1
stq2,1048576,1MB,7,25.1
stq2,1048576,1MB,1,189.0
stq2,1048576,1MB,2,183.0
stq2,1048576,1MB,3,169.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,119.0
stq2,1048576,1MB,6,27.5
stq2,1048576,1MB,7,25.4
stq2,1048576,1MB,1,191.0
stq2,1048576,1MB,2,185.0
stq2,1048576,1MB,3,171.0
stq2,1048576,1MB,4,122.0
stq2,1048576,1MB,5,120.0
stq2,1048576,1MB,6,27.3
stq2,1048576,1MB,7,25.3
