label,join_buffer_size_bytes,join_buffer_size_label,join_id,actual_time_get_all_ms
stq3,2097152,2MB,1,1218.0
stq3,2097152,2MB,2,984.0
stq3,2097152,2MB,3,954.0
stq3,2097152,2MB,4,218.0
stq3,2097152,2MB,5,98.4
stq3,2097152,2MB,6,94.3
stq3,2097152,2MB,7,30.3
stq3,2097152,2MB,8,25.2
stq3,2097152,2MB,9,21.4
stq3,2097152,2MB,1,1222.0
stq3,2097152,2MB,2,988.0
stq3,2097152,2MB,3,958.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,98.1
stq3,2097152,2MB,6,94.1
stq3,2097152,2MB,7,30.3
stq3,2097152,2MB,8,25.3
stq3,2097152,2MB,9,21.4
stq3,2097152,2MB,1,1224.0
stq3,2097152,2MB,2,988.0
stq3,2097152,2MB,3,959.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,97.8
stq3,2097152,2MB,6,93.9
stq3,2097152,2MB,7,30.6
stq3,2097152,2MB,8,25.5
stq3,2097152,2MB,9,21.6
stq3,2097152,2MB,1,1638.0
stq3,2097152,2MB,2,1405.0
stq3,2097152,2MB,3,1375.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,97.8
stq3,2097152,2MB,6,93.6
stq3,2097152,2MB,7,30.0
stq3,2097152,2MB,8,25.0
stq3,2097152,2MB,9,21.3
stq3,2097152,2MB,1,1218.0
stq3,2097152,2MB,2,988.0
stq3,2097152,2MB,3,958.0
stq3,2097152,2MB,4,219.0
stq3,2097152,2MB,5,98.9
stq3,2097152,2MB,6,94.8
stq3,2097152,2MB,7,30.4
stq3,2097152,2MB,8,25.3
stq3,2097152,2MB,9,21.5
stq3,2097152,2MB,1,1229.0
stq3,2097152,2MB,2,991.0
stq3,2097152,2MB,3,962.0
stq3,2097152,2MB,4,218.0
stq3,2097152,2MB,5,97.7
stq3,2097152,2MB,6,93.6
stq3,2097152,2MB,7,30.1
stq3,2097152,2MB,8,25.0
stq3,2097152,2MB,9,21.1
stq3,2097152,2MB,1,1234.0
stq3,2097152,2MB,2,993.0
stq3,2097152,2MB,3,962.0
stq3,2097152,2MB,4,218.0
stq3,2097152,2MB,5,98.8
stq3,2097152,2MB,6,94.6
stq3,2097152,2MB,7,30.3
stq3,2097152,2MB,8,25.3
stq3,2097152,2MB,9,21.5
stq3,2097152,2MB,1,1230.0
stq3,2097152,2MB,2,995.0
stq3,2097152,2MB,3,965.0
stq3,2097152,2MB,4,221.0
stq3,2097152,2MB,5,99.7
stq3,2097152,2MB,6,95.6
stq3,2097152,2MB,7,31.0
stq3,2097152,2MB,8,25.9
stq3,2097152,2MB,9,21.9
stq3,2097152,2MB,1,1225.0
stq3,2097152,2MB,2,991.0
stq3,2097152,2MB,3,962.0
stq3,2097152,2MB,4,215.0
stq3,2097152,2MB,5,97.7
stq3,2097152,2MB,6,93.8
stq3,2097152,2MB,7,31.1
stq3,2097152,2MB,8,26.1
stq3,2097152,2MB,9,22.2
stq3,2097152,2MB,1,1224.0
stq3,2097152,2MB,2,989.0
stq3,2097152,2MB,3,959.0
stq3,2097152,2MB,4,218.0
stq3,2097152,2MB,5,98.7
stq3,2097152,2MB,6,94.7
stq3,2097152,2MB,7,30.4
stq3,2097152,2MB,8,25.4
stq3,2097152,2MB,9,21.5
stq3,2097152,2MB,1,1239.0
stq3,2097152,2MB,2,1002.0
stq3,2097152,2MB,3,972.0
stq3,2097152,2MB,4,219.0
stq3,2097152,2MB,5,98.7
stq3,2097152,2MB,6,94.8
stq3,2097152,2MB,7,30.5
stq3,2097152,2MB,8,25.5
stq3,2097152,2MB,9,21.6
stq3,2097152,2MB,1,1233.0
stq3,2097152,2MB,2,996.0
stq3,2097152,2MB,3,964.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,97.8
stq3,2097152,2MB,6,93.8
stq3,2097152,2MB,7,30.3
stq3,2097152,2MB,8,25.4
stq3,2097152,2MB,9,21.6
stq3,2097152,2MB,1,1247.0
stq3,2097152,2MB,2,1006.0
stq3,2097152,2MB,3,974.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,97.9
stq3,2097152,2MB,6,93.9
stq3,2097152,2MB,7,30.5
stq3,2097152,2MB,8,25.5
stq3,2097152,2MB,9,21.7
stq3,2097152,2MB,1,1238.0
stq3,2097152,2MB,2,999.0
stq3,2097152,2MB,3,969.0
stq3,2097152,2MB,4,218.0
stq3,2097152,2MB,5,98.6
stq3,2097152,2MB,6,94.5
stq3,2097152,2MB,7,30.5
stq3,2097152,2MB,8,25.4
stq3,2097152,2MB,9,21.5
stq3,2097152,2MB,1,1225.0
stq3,2097152,2MB,2,989.0
stq3,2097152,2MB,3,960.0
stq3,2097152,2MB,4,217.0
stq3,2097152,2MB,5,97.8
stq3,2097152,2MB,6,93.6
stq3,2097152,2MB,7,30.1
stq3,2097152,2MB,8,25.2
stq3,2097152,2MB,9,21.4
stq3,2097152,2MB,1,1226.0
stq3,2097152,2MB,2,990.0
stq3,2097152,2MB,3,960.0
stq3,2097152,2MB,4,216.0
stq3,2097152,2MB,5,97.6
stq3,2097152,2MB,6,93.6
stq3,2097152,2MB,7,30.2
stq3,2097152,2MB,8,25.3
stq3,2097152,2MB,9,21.6
