command,mean,stddev,median,user,system,min,max
10a,27.286156685999998,0.2616108200350044,27.407276323399998,0.006111599999999999,0.0022171,26.9716653554,27.517142446399998
11a,0.10984009859999999,0.002314474203378101,0.1102188994,0.0048005999999999995,0.0034574999999999996,0.10685168540000001,0.11261835440000001
11b,0.013264148399999998,0.0002091799159790441,0.0131353044,0.005452599999999999,0.0025344999999999994,0.0131121854,0.0135987494
11c,4.873574582800001,0.11302477559805292,4.9069209564000005,0.0095724,0.0038775,4.7312336384,5.0203842184
11d,5.518710455,0.09740721233720477,5.4780555584,0.0143124,0.003921099999999999,5.4549310724,5.6870993464
12a,5.934974496200001,0.08137796036762576,5.9098207484000005,0.006224799999999999,0.0023197,5.8505396614,6.0332842094000005
12b,3.8661466294,0.04888148116698457,3.8415438364,0.0060022,0.0022552999999999996,3.8132222874000004,3.9284762134
12c,32.1520671594,0.17200883639487008,32.1617753114,0.0068752,0.0039897000000000005,31.9182168014,32.3292488464
13a,19.137856761,0.11611545721685815,19.2103521624,0.053932999999999995,0.0079035,18.970928997399998,19.225119571399997
13b,22.525694659,0.1284975118157993,22.532813736399998,0.005800799999999999,0.0027605,22.375769165399998,22.718191769399997
13c,22.209885333599996,0.11576637620320222,22.204354197399997,0.005871599999999999,0.0025085,22.0731298364,22.333032183399997
13d,173.0819670002,0.4836063395035067,172.9796625124,0.29427559999999997,0.05401229999999999,172.7239127674,173.90076498140002
14a,10.768935313,0.08190922074133275,10.7773965824,0.006861399999999999,0.0017421,10.6360312354,10.8555247084
14b,5.8056491456,0.03924381239081957,5.7974079904,0.004949799999999999,0.0032654999999999997,5.7702958264,5.8680627864
14c,21.9828902702,0.07832890338584442,22.0152856134,0.0067132,0.0030237,21.8880989414,22.0619347454
15a,7.6082287216,0.08846374953157785,7.5952645804,0.005487799999999999,0.0029807,7.5247613044,7.7526407624
15b,2.6042407216,0.04644874035680723,2.5929500604,0.004645799999999999,0.0037182999999999995,2.5635094134000003,2.6770782684000003
15c,13.585332829399999,0.07439649712361412,13.5762676514,0.0066825999999999995,0.0027004999999999998,13.4848413424,13.6871289034
15d,14.836022104999998,0.15952754609207062,14.7904521184,0.009598599999999999,0.0045721,14.7253073524,15.1169559354
16a,0.0663493856,0.0010216493129316436,0.0666363464,0.005320999999999999,0.0027037,0.0648638824,0.06723671540000001
16b,0.0634783802,0.0004303625312265202,0.0634978374,0.005278999999999999,0.0027520999999999995,0.06290670940000001,0.0640073464
16c,0.7687088012000001,0.0032673349079246064,0.7682833644000001,0.0053252,0.0028737,0.7650807654,0.7738519134
16d,0.0674926832,0.0010939922612483186,0.06743139540000001,0.005589599999999998,0.0025915,0.0660335844,0.06897801340000001
17a,4.9479453056,0.032328542889714935,4.9654083964,0.004950199999999999,0.0033381,4.9096482424,4.9778966674000005
17b,0.3699381292000001,0.008506437145460247,0.37273730340000005,0.004949599999999999,0.003325299999999999,0.35508708240000003,0.3766722484000001
17c,0.36218149740000005,0.006006219179055615,0.36118420840000004,0.0042959999999999995,0.0039718999999999996,0.35647065240000003,0.37113217340000004
17d,0.36659551180000005,0.006249749105346247,0.36494292740000006,0.006361399999999999,0.0018654999999999998,0.35958828340000004,0.37448524040000003
17e,0.0684440014,0.0005352064170738268,0.0685996744,0.005356399999999999,0.0027760999999999997,0.0678876524,0.0690912124
17f,0.38005507800000005,0.01782224719210023,0.39156397640000007,0.005765999999999999,0.0024951,0.35937641540000004,0.39480308040000006
18a,29.902132115199993,0.14582669323576108,29.8700003564,0.005375399999999999,0.0029227,29.7537098754,30.0728344274
18b,9.557400259600001,0.059108704988821585,9.554021863400001,0.005313999999999999,0.0029451,9.4757146704,9.642448357400001
18c,49.939632582399994,0.24639006690690463,49.9514288424,0.005689799999999999,0.0026889,49.545273726400005,50.1793760874
19a,350.9864801224,0.4148000381922735,351.01543510240003,0.005611,0.0026149000000000003,350.6147658244,351.6276640034
19b,6.5449293392,0.04711333565360113,6.5576821184,0.0049606,0.0032901,6.4745946364,6.5974819224
19c,5.7970466426,0.05687809673918508,5.7952266884000005,0.0055514,0.00270056,5.7350380844,5.8840057534
19d,40.217713147000005,6.79277478431827,36.550425602400004,0.0111176,0.0031555,36.161063033400005,52.0840282734
1a,2.9026167404,0.023359588163686423,2.9049639194,0.0063289999999999996,0.00201036,2.8659831744,2.9290877424
1b,2.7066970292,0.03827616406868789,2.6920742024,0.005923599999999999,0.0024183,2.6680649044000004,2.7682637814
1c,2.5852180882,0.013147323824491079,2.5870392474,0.005185599999999999,0.0031901,2.5673345624,2.6034998444
1d,2.6650422214000002,0.021439047197601865,2.6591407114,0.005727999999999999,0.0026458999999999996,2.6469251834,2.7019166794
20a,86.0696480608,0.08565549736197542,86.0386054624,0.0052476,0.0030751,85.9646030834,86.17888723739999
20b,50.054196737000005,0.13526637584763798,50.0326717224,0.0051252,0.0031954999999999996,49.862189427400004,50.2288023324
20c,31.5799678776,0.05196021761345627,31.608550079399997,0.007728399999999999,0.0025969,31.5202963044,31.6288467194
21a,0.11022758380000001,0.005370380266839151,0.11015890340000001,0.0050034,0.0032361,0.1030551584,0.11716030340000001
21b,0.0309311612,0.0037155446196987995,0.030413893400000003,0.005972999999999999,0.0020602999999999997,0.0266647544,0.0353098284
21c,0.070339338,0.0060641089650666155,0.06698415240000001,0.0051741999999999995,0.0029657,0.0641748384,0.0775414864
22a,18.5432051876,0.08153539675268788,18.593529359399998,0.006545,0.0029388999999999995,18.4508076674,18.6109710934
22b,11.1289928458,0.06802128033019547,11.129635607400001,0.0055298,0.0027923,11.0444755344,11.2323772834
22c,62.40200104859999,1.8583073948090605,63.6444348224,0.014915999999999999,0.0040187,60.2317878934,63.8552322644
22d,24.7108295866,0.0875439196531642,24.7194275904,0.0255212,0.0059805,24.615789481399997,24.812882507399998
23a,25.418829729,0.1015378049393301,25.3947986984,0.0046656,0.003734499999999999,25.3230329514,25.591088331399998
23b,25.346537848799997,0.1434166008370437,25.3124788124,0.004556999999999999,0.0037319,25.173369162399997,25.5352418694
23c,57.89657265340001,0.20220929804029228,57.9269908814,0.005342999999999999,0.0031395,57.556076614400006,58.0494060814
24a,5.707563712000001,0.05050929307043804,5.7125982824,0.0063257999999999995,0.0020787,5.6357195464,5.7670235494
24b,2.8692599030000006,0.062481443889625315,2.8580866024000002,0.006131799999999999,0.0022721,2.8085761044,2.9737069104000002
25a,60.5546870474,0.19359561848364032,60.638241036400004,0.006429199999999999,0.0019314999999999998,60.3299057504,60.7658096274
25b,6.339235131200001,0.05564680916606745,6.3229793984,0.005739599999999999,0.0025217,6.2800354004,6.4292723874
25c,51.025960145400006,0.10018618169770328,51.0403273804,0.005938799999999998,0.0029170999999999997,50.8672370434,51.1178557324
26a,10.832081824400001,0.11700959847233673,10.8225315504,0.005420599999999999,0.0040958999999999995,10.7082118904,11.0194600414
26b,1.7474876521999998,0.032454518362340305,1.7594455113999998,0.0057978000000000005,0.0026598999999999998,1.7009552834,1.7847803614
26c,32.5930099388,0.07889396451222801,32.582419978400004,0.008163,0.0032065,32.502106817400005,32.6835771334
27a,0.05096038020000001,0.0005316111786110222,0.050655566400000004,0.0049868,0.0030730999999999996,0.0505628804,0.0518196314
27b,0.048972669,0.0001674612512607017,0.0489055394,0.0047112000000000005,0.0033179,0.0488024644,0.0491559504
27c,0.1058171636,0.001090985519714953,0.1055193834,0.0058038,0.00247036,0.1049262564,0.10754573740000001
28a,18.3302021766,0.04127772973807104,18.3198623634,0.008895,0.0033050999999999996,18.297411344399997,18.3975458274
28b,5.7549260284,0.05299081935213131,5.7618333584000005,0.005797799999999999,0.0025169,5.6980631464,5.8232995054000005
28c,33.758168605,0.07140099035618398,33.778989716400005,0.009159200000000001,0.0037708999999999993,33.6624997874,33.8351303254
29a,1.3399475634,0.006521045232759173,1.3377819304,0.0058693999999999994,0.0024725,1.3331154984,1.3495231453999998
29b,1.3446272448,0.016854613168652006,1.3481387154,0.006169599999999999,0.0022216999999999996,1.3184305704,1.3628659693999998
29c,8.018596470399999,0.02304663096161665,8.0256319504,0.006196799999999999,0.0021125,7.9847602214,8.0455971974
2a,0.065739923,0.0006165029397726335,0.0655036944,0.0055623999999999995,0.0024339599999999998,0.0650468174,0.0666488824
2b,0.0663448444,0.0006338056406166638,0.0660471584,0.0049353999999999995,0.0031921,0.06580188640000001,0.06708171040000001
2c,0.065726334,0.0008476388754822438,0.0656916594,0.0055818,0.0025332999999999996,0.0647330394,0.0670639754
2d,0.0673226034,0.002086779686895698,0.06732469440000001,0.0048302,0.0033975,0.0651023194,0.0705867884
30a,12.768494694,0.08205824683163696,12.7397571844,0.0059207999999999995,0.0024196999999999995,12.7089256414,12.9113951294
30b,2.4675597800000006,0.03512535247897163,2.4750788254000002,0.0055504,0.0027789599999999996,2.4291260934000003,2.5042051974
30c,91.2605455092,0.2007660108813048,91.25097554339999,0.0060479999999999996,0.0022645,91.0865441994,91.5923606304
31a,36.792945147400005,4.281248016417664,34.894822332400004,0.0063506,0.0020036200000000002,34.7011894284,44.4450718634
31b,3.2437853074000005,0.050946144010212774,3.2146790964000003,0.005333599999999999,0.0030288999999999997,3.2014962274000003,3.3138793884
31c,33.3868932596,0.16724706589320806,33.4193835524,0.007590999999999999,0.0021571,33.100457713400004,33.506760701400005
32a,0.06529771040000001,0.0006719491428661083,0.0650726944,0.005681399999999999,0.0023948999999999997,0.0647178714,0.0664365544
32b,0.0651673298,0.0005781989908278138,0.0648619884,0.0050098,0.0030664999999999993,0.0647016754,0.06611268540000001
33a,0.9539956162000001,0.014385852557832975,0.9462559384000001,0.0048514,0.0035920999999999995,0.9443654924000001,0.9785106164
33b,0.18553823460000002,0.006906663414796703,0.1831935294,0.005394599999999999,0.0029685,0.1782632694,0.19453214940000002
33c,0.9956224918000001,0.02119022646295386,0.9872962354000001,0.006083199999999999,0.0022501,0.9798704754,1.0326676443999998
3a,18.125262920999997,0.10413436520507925,18.1203380264,0.004046799999999999,0.0042458999999999995,17.986035906399998,18.234265604399997
3b,17.055686902999998,0.08513885137213299,17.0718928204,0.0056652,0.0026356999999999995,16.9662800264,17.168470144399997
3c,18.767013823799996,0.1497112999199651,18.7313213694,0.007135599999999999,0.0032485,18.634090856399997,18.997354171399998
4a,5.9354185388,0.0473121354992432,5.9180593164,0.0055432,0.0030608999999999996,5.8964968334000005,6.0175545834
4b,2.2835457644000003,0.02149981095378054,2.2854986264000003,0.0049542,0.0033863000000000005,2.2530697044,2.3119601774
4c,6.913330187200001,0.06909715628883521,6.8867445874,0.007553799999999999,0.0025225,6.8590899184000005,7.0331826744
5a,2.1190511655999997,0.041763500307161826,2.1012199344,0.0057956,0.0025831,2.0871865564000003,2.1890953454
5b,2.0652585488,0.038777697425993116,2.0544375824000003,0.005074199999999999,0.0032121,2.0355522514,2.1330220024
5c,20.756047565399996,0.12983430991014902,20.817741112399997,0.0053702,0.0030451,20.539311071399997,20.8613130064
6a,5.145368499000001,0.10478960145792994,5.1474272474000005,0.004624399999999999,0.0037397,5.001580053400001,5.2730824014
6b,5.0780603236,0.037888964379645965,5.0845098144000005,0.005581999999999999,0.0027730999999999997,5.037006652400001,5.1309983954
6c,5.0741517988,0.033641061595791104,5.0714113614,0.005245399999999999,0.0031069,5.0325823054,5.1198955884
6d,5.1129674316,0.02217726506309436,5.1110521924,0.0044128,0.003942899999999999,5.0896199344,5.1430681424
6e,5.048642963600001,0.05633376402071496,5.0573900244,0.005212199999999999,0.0031992999999999995,4.9612687904,5.1050697904
6f,33.712498084399996,0.5133184512969955,33.559219162400005,0.2894727999999999,0.03405009999999999,33.234965972400005,34.5441728084
7a,39.924368243800004,0.07076237185542386,39.9044540944,0.005891999999999999,0.0024079,39.8685693834,40.0480348394
7b,13.039166161599999,0.06161367611409528,13.048934065400001,0.005101999999999999,0.0032008999999999996,12.9460195774,13.1155079254
7c,6.4224922838,0.04406345397083156,6.4363492424,0.005990799999999999,0.0028221,6.3473385104,6.4578477834
8a,28.562758308000003,0.23631021746264594,28.5829857474,0.005346999999999999,0.0030349599999999997,28.249424818399998,28.837787712399997
