command,mean,stddev,median,user,system,min,max
10a,27.281139983240003,0.19207057817239417,27.24045098964,0.006351279999999999,0.0017468000000000002,27.02686859164,27.50799914964
11a,0.10614859424,0.003006136786590024,0.10491147764000001,0.00521708,0.0028601999999999994,0.10300621964000001,0.10990619164000001
11b,0.012939158440000001,0.00027427929348330357,0.012962700640000002,0.00492688,0.0028771999999999995,0.01256983564,0.013294843640000002
11c,4.78928371344,0.10316062386030275,4.75969701964,0.009956679999999999,0.0031059999999999994,4.69136997664,4.95887060064
11d,5.4435038028400005,0.03999467704611694,5.44644011864,0.014439279999999999,0.0036199999999999995,5.39202867164,5.50050631164
12a,5.86819720604,0.03755988004043851,5.85474666964,0.00494168,0.0034430000000000003,5.83544329864,5.93129835964
12b,3.8608095238399995,0.04493445229313624,3.84111132564,0.00500628,0.0030515999999999994,3.81532167664,3.91343156364
12c,31.88785512064,0.08927524319214605,31.856124361640003,0.00780028,0.0028862,31.803363785640002,31.98898891764
13a,19.09917877764,0.04527358309098273,19.10075564564,0.05021928,0.0093314,19.05314272764,19.170962974640002
13b,22.73315054824,0.14724791356595013,22.69297353864,0.00628088,0.0021406000000000003,22.56209208564,22.93910456764
13c,22.48529453024,0.08101708528004065,22.45505941164,0.00569548,0.0025826,22.40980678164,22.602236487640003
13d,228.93488977423993,122.60121264427767,173.92442973264,0.28980548,0.05467219999999999,173.02775889464,448.23777236764
14a,10.67663979864,0.06388723898723851,10.70134237764,0.0053936800000000005,0.0029794,10.57328430964,10.73990832664
14b,5.82384197124,0.04093544839173162,5.81983917264,0.006212479999999999,0.0019309999999999998,5.78073761064,5.88196494564
14c,22.10214259104,0.21644816069763692,22.05710903764,0.005921879999999999,0.0035079999999999994,21.90447471664,22.40047076664
15a,7.57240227844,0.03942316647212039,7.55039580964,0.00495588,0.0034361999999999995,7.53292134264,7.62059142164
15b,2.5794935798400003,0.03005307532572062,2.5884290556400003,0.00566488,0.0026121999999999994,2.5347612566400004,2.6153993096400003
15c,13.65979765004,0.1628443348454717,13.61697385764,0.006399879999999999,0.0028201999999999997,13.49238560964,13.93061733964
15d,14.90900639724,0.13099140530630227,14.87168407764,0.01115068,0.0027078,14.746142257639999,15.090942756639999
16a,0.06643110044,0.0005825532759548272,0.06653903264000001,0.0046108799999999995,0.0032652000000000002,0.06574335164,0.06720852564
16b,0.06427178944,0.00066332630694455,0.06427260664000001,0.00621988,0.001786,0.06352536964000001,0.06529793364
16c,0.7748468944400001,0.005923439027598307,0.7772282246400001,0.004852480000000001,0.0031804,0.76586445264,0.77997280964
16d,0.06662856924,0.0008001030462904776,0.06662228264,0.00518448,0.0027212,0.06566676364,0.06742488564
17a,4.88982028464,0.04850151211026947,4.88516078464,0.00522788,0.0029135999999999997,4.83289698764,4.9589532396400005
17b,0.36575345443999996,0.007752179696230541,0.36208736764,0.00444208,0.0035824000000000003,0.35917111064,0.37843033064
17c,0.37037078804,0.013773378576688422,0.36882911264,0.0056324800000000005,0.0024392,0.35699349264,0.39258788664
17d,0.36853627463999994,0.01333906852703699,0.36233779964,0.00499328,0.0030889999999999997,0.36172181264,0.39232324864
17e,0.06769078504,0.0011011068974615026,0.06721943664,0.0053466799999999995,0.0026859999999999996,0.06666340464,0.06951247764
17f,0.36370870664,0.004025198546787904,0.36315105964,0.00458728,0.0034164,0.35934283864,0.36955277064
18a,30.03455871964,0.24276027100170997,30.02401798264,0.00557548,0.0026102,29.76270717764,30.34874799464
18b,9.56512608804,0.06962220429965715,9.55216337364,0.005550679999999999,0.0025106,9.47188889264,9.636832647639999
18c,49.70707047384,0.21571260997552458,49.67428184464,0.0056568799999999995,0.0025164,49.515735939639995,50.03570166164
19a,349.21806902904,0.6710506712544165,349.48249730564,0.0052508799999999994,0.0028003999999999998,348.32552904964,349.81480758264
19b,6.52454204344,0.10608796847748839,6.51109588264,0.00568108,0.0024078,6.43300299864,6.7026395046400005
19c,5.798501664440001,0.046395309741768406,5.82530844264,0.00578588,0.002408,5.73342313664,5.84037468264
19d,36.56346895044,0.4037358307239221,36.454248241639995,0.009231479999999999,0.004789399999999999,36.066910038639996,37.16247530264
1a,2.98410737344,0.07211308444526401,2.96116422964,0.00431188,0.0038444,2.91487695564,3.10578271964
1b,2.6644167116400004,0.040257199477690686,2.6529382436400004,0.005493279999999999,0.0027324,2.6187553566400004,2.71065890764
1c,2.5873997728400004,0.0569626780719063,2.57099643464,0.005853280000000001,0.0023834,2.5516687026400002,2.68776706664
1d,2.71982836244,0.05313879885490712,2.72417272364,0.00455208,0.0035316,2.64917956864,2.77839732464
20a,85.63684103024,0.18680957088884206,85.53557947364,0.00561268,0.0026124,85.46178300064001,85.89760021464001
20b,49.96384598344,0.061922554485516874,49.98865637764,0.00548828,0.0026934,49.85513129164,50.00741996964
20c,31.43431640924,0.05851912367942047,31.43793312764,0.006680279999999999,0.0031506,31.33796414464,31.48704120764
21a,0.10704021484000001,0.002720398256313255,0.10578776264,0.00618128,0.0019226,0.10474407264,0.11076044864000001
21b,0.027913455440000002,0.003084626645417109,0.026874375640000003,0.00480448,0.003068,0.02591742464,0.03336973364
21c,0.06755646204000001,0.002954851303754099,0.06698782364,0.00537728,0.0026341999999999997,0.06468142864000001,0.07246519464000001
22a,18.523891786840004,0.08641080913933906,18.543427914640002,0.00678728,0.0027245999999999998,18.38198337464,18.61742238264
22b,11.142638002439998,0.08539653835237389,11.161820583639999,0.00545468,0.0026702,11.03144152564,11.251472567639999
22c,62.25998945383999,1.7483478597682405,63.266121185639996,0.01465728,0.0045731999999999995,60.32447269864,63.81083967064
22d,27.612036714240002,6.670007450822416,24.61162160364,0.02450888,0.0040698,24.561893736640002,39.542993930639994
23a,25.296413238440003,0.11252153864178335,25.30641151064,0.005396079999999999,0.0029292,25.14427035564,25.45731399564
23b,25.28823392164,0.05982933995908249,25.27554335564,0.00436548,0.0037323999999999994,25.22873786964,25.389142928640002
23c,57.764543782240004,0.17011217413888421,57.70641711464,0.005508280000000001,0.0026964000000000003,57.61717098064,58.00841005564
24a,5.72808558324,0.029123008654345035,5.719378782640001,0.00669068,0.0014892,5.69748285264,5.772400563640001
24b,2.8558045958400005,0.06359050379734821,2.82755347864,0.00527648,0.0030289999999999996,2.7928612636400003,2.9450613426400003
25a,60.32369527323999,0.0668765248764088,60.31606069264,0.00634508,0.0018617999999999998,60.250211835639995,60.402859286639995
25b,6.34380583964,0.06071130099937343,6.31993457864,0.005562879999999999,0.0025326000000000003,6.28825818564,6.44616366364
25c,51.09119790164,0.289197400783289,51.09560639264,0.00558368,0.002572,50.722716404639996,51.50748970964
26a,10.779773948439999,0.04510018003986676,10.786277478639999,0.0062860799999999994,0.0031624,10.71229835164,10.838244479639998
26b,1.7437733564399998,0.03657763530111366,1.75032997764,0.00540428,0.0027964,1.69514258164,1.78511291264
26c,32.46985463764,0.06828297188705958,32.476333203639996,0.00652788,0.004165399999999999,32.377177162639995,32.553634549639995
27a,0.050481495040000005,0.0004476188609300314,0.05043627064,0.00484328,0.0030696,0.05002091964000001,0.050995140640000006
27b,0.048575160840000006,0.0005254646088436409,0.04832908064000001,0.005656279999999999,0.0023244,0.04825313064,0.049501043640000006
27c,0.10503595904,0.0003387190232505359,0.10506716364,0.00531728,0.0027372,0.10470567164000001,0.10556468564
28a,18.335505284840004,0.03344109416389081,18.34607356264,0.00808928,0.0025667999999999997,18.27710039164,18.362471640640003
28b,5.721768298640001,0.05094541365828191,5.7088877376400005,0.00538188,0.0027676,5.67572282264,5.80610476164
28c,33.473406887639996,0.12237621472339207,33.51789873864,0.01059328,0.0026861999999999997,33.28889125064,33.586456599639995
29a,1.34360561644,0.009912550611573142,1.34042461364,0.00536088,0.0027622000000000002,1.33612360064,1.36066986764
29b,1.34302264804,0.012663066811346635,1.34122304164,0.005232280000000001,0.0030145999999999997,1.32865536364,1.3621905106399999
29c,8.012348499439998,0.021163096733218503,8.01502139264,0.0056590799999999995,0.002393,7.98898549964,8.038940689639999
2a,0.06587562404000001,0.0002549200551688678,0.06587567364000001,0.00523648,0.0026276,0.06548052164000001,0.06618199464
2b,0.06572638344000001,0.0011829464522000585,0.06536967064,0.00516908,0.002664,0.06454108764000001,0.06769748764000001
2c,0.06568587404000001,0.001239766720304589,0.06523468164,0.00445368,0.0033718,0.06439844864000001,0.06723845064
2d,0.06709714084,0.002285561162558272,0.06580697364,0.00509748,0.0028236,0.06503759664,0.06990812864000001
30a,12.73537687144,0.11252810532066748,12.67743891364,0.00613008,0.0020534000000000004,12.647773125639999,12.917531327639999
30b,2.4781071820400005,0.028318981371730823,2.47817971664,0.00488468,0.0032456,2.43588874764,2.5080572716400003
30c,90.83196291344,0.0910803773507909,90.81628922664001,0.00522888,0.0030115999999999997,90.73978521064001,90.98230184164001
31a,35.81681231643999,1.3945425097764792,35.19649385964,0.00517628,0.0029228,34.67345456564,37.950248987639995
31b,3.26136247744,0.0329020459718228,3.2469007266400003,0.00518228,0.0029218,3.2324405836400003,3.31633340164
31c,33.084137960039996,0.1486214982253902,33.16235840364,0.00618568,0.0032121999999999997,32.844493071639995,33.19277936964
32a,0.06610634184,0.0009047906209122085,0.06585299664000001,0.005495079999999999,0.0024923999999999997,0.06523765164,0.06747381464
32b,0.06546434864,0.000766806678970001,0.06533233164,0.00539148,0.002707,0.06469395664000001,0.06644558564000001
33a,2.3510744688400003,0.01714118939740141,2.3521567876400002,0.00621968,0.0020288,2.32873859864,2.37203029364
33b,0.6730882020400001,0.014540949296824257,0.6764995266400001,0.0050488799999999995,0.0030166,0.6487477486400001,0.6871714626400001
33c,2.5492923706400004,0.022832082399516958,2.55189260564,0.00551228,0.0027669999999999995,2.52557162064,2.57717896664
3a,25.664330418040002,16.87335545327496,18.13133381464,0.00534108,0.0027824,18.05764130464,55.84805869564
3b,17.25732300884,0.10799627601426126,17.26261633164,0.004819079999999999,0.0032791999999999995,17.11656478564,17.409792380640003
3c,18.674482745240002,0.08469681535538938,18.69644895564,0.00721688,0.0030946,18.536277127640002,18.742318618640002
4a,5.945599670240001,0.07657184350884143,5.90757281764,0.004997679999999999,0.0034032,5.88586115964,6.07323910064
4b,2.31933625604,0.10215599013052085,2.27400216864,0.0057954799999999996,0.0022816,2.23111347664,2.46761273664
4c,6.915166509840001,0.049031464380055595,6.91625521064,0.006881679999999999,0.0032184000000000006,6.85696278964,6.99044947464
5a,2.10795381924,0.025382889402449847,2.10221444164,0.00513188,0.0029984,2.08905324064,2.1520807626400003
5b,2.0699802808400003,0.03627790839681676,2.05975664164,0.005496279999999999,0.0025972,2.0412233526400003,2.13066232364
5c,20.67625702344,0.10574046363025084,20.71751270964,0.005274279999999999,0.0029076,20.50679715964,20.76826264164
6a,5.08569837124,0.027486085830342365,5.08903550964,0.00454608,0.0036491999999999996,5.05874050964,5.12461536464
6b,5.05937681044,0.028856956708386467,5.06259042064,0.00591048,0.0024079999999999996,5.02888887564,5.09593390964
6c,5.06555029424,0.021759576235393506,5.06189475664,0.00479808,0.0034632000000000005,5.03991829064,5.09851093564
6d,5.06505337044,0.045035853093200795,5.09067066764,0.00567728,0.002567,5.00652164964,5.10855711364
6e,5.078094944440001,0.04416066850001978,5.07852851464,0.00539008,0.0027946,5.02845507864,5.14490120364
6f,33.655004132239995,0.26552078500158793,33.59737215064,0.28575607999999997,0.0359868,33.413634227639996,34.087730806639996
7a,58.31334203504,25.694598916500027,40.114162954639994,0.005951279999999999,0.0022622,39.79213826164,93.08236153264001
7b,12.988817418439998,0.028604627091230544,12.98905559464,0.00455168,0.0036138000000000003,12.959922153639999,13.02530933464
7c,6.42496926064,0.04441553032301219,6.44030863564,0.00561708,0.0029296,6.35529069064,6.46937874564
8a,28.17354612044,0.2862717215651554,28.02257484864,0.00599828,0.0021704000000000003,27.91428929964,28.61368036864
8b,2.74405372564,0.01899848375118729,2.7513876936400004,0.0055160800000000005,0.0025778,2.7131223066400003,2.7612680476400002
8c,48.81158503664,0.40813417199258545,48.74508304164,0.6973488800000001,0.081897,48.31211164464,49.38940313664
8d,38.98434871004,4.0881604802369855,37.23964744264,0.09450028,0.0107622,36.95950827764,46.29453328764
9a,453.01721617244004,0.21320909074487776,453.09850960964,0.00525228,0.002911,452.74097431564,453.26909325464
9b,118.63420920624,0.12765956480074908,118.59710553964,0.00498248,0.0031404000000000002,118.52507935664,118.83522876764
9c,6.34731465904,0.05553837483759439,6.33769697764,0.00573768,0.0025372000000000003,6.2854039126400005,6.41261515064
9d,36.46153407784,0.341397849095835,36.42188288864,0.007002879999999999,0.0017436,36.13044240664,37.00694571864
