command,mean,stddev,median,user,system,min,max
10a,27.49315944412,0.32641532940662943,27.41835811892,0.00592746,0.00218036,27.07979105292,27.940252701920002
11a,0.10312830912000001,0.0037134370985321945,0.10490214992,0.00602306,0.0019997599999999997,0.09791477592,0.10712657992
11b,0.01304114612,0.00025982823766615486,0.01303584592,0.00524566,0.0025683599999999996,0.012654252920000001,0.01337167092
11c,4.787910330120001,0.02091039199173285,4.79375506792,0.00919406,0.00436136,4.75891437092,4.81351315592
11d,5.51379497572,0.04743180082750327,5.49299386292,0.01488746,0.00309436,5.47729671292,5.59430669692
12a,11.79148329932,3.575160353163988,13.968069479919999,0.005864059999999999,0.00251616,5.98533160892,14.18652354292
12b,3.91936519192,0.09708302608946037,3.87970929092,0.004649459999999999,0.0033167600000000006,3.8484229889200003,4.08723565192
12c,31.97152298652,0.07542519597828254,31.95817855392,0.00932966,0.00194616,31.86593028292,32.05177780892
13a,19.216782920320004,0.19642993425987068,19.12829652092,0.05219726,0.00759836,19.07894517092,19.554916772920002
13b,22.511549537119997,0.09640068152789194,22.542419042920002,0.006230659999999999,0.00226716,22.34611068792,22.58159426192
13c,22.154898169720003,0.16623920672866413,22.151197584920002,0.004957659999999999,0.00315236,22.004754305920002,22.42063762592
13d,173.31744876032,0.22519351416636485,173.25011064891999,0.29232086,0.05000355999999999,173.08756162891999,173.60217851491998
14a,10.77646696912,0.06990875991124787,10.755483288919999,0.00534266,0.00295336,10.706287786919999,10.88957754892
14b,5.85066612792,0.08294692625735074,5.8199124739200006,0.005111059999999999,0.0030003599999999997,5.78146620192,5.99347366692
14c,22.02642184452,0.12951822479008807,21.96881265892,0.005830259999999999,0.0034163599999999994,21.89457242892,22.196184641920002
15a,7.64050064132,0.1759637883954063,7.5734293279200005,0.00502286,0.00331216,7.48307059692,7.93854474592
15b,2.56366410452,0.022525372505326054,2.55409245992,0.0066098599999999995,0.0015933599999999998,2.54974446592,2.60366907192
15c,13.58768121512,0.11219397664237528,13.573736069919999,0.00648426,0.00298756,13.417102266919999,13.70736813692
15d,14.82385425432,0.09177043889423699,14.80937558992,0.01151446,0.00238096,14.74466334492,14.973351406919999
16a,0.06661906512,0.0006112538742664096,0.06630434492000001,0.00559766,0.00228116,0.06602507392000001,0.06732910692
16b,0.06403874711999999,0.0010770495371809508,0.06381780792,0.005383859999999999,0.00239676,0.06320867792,0.06586800692
16c,0.7713266927200001,0.014388782018483781,0.76743877892,0.00562066,0.00243636,0.7569872739200001,0.7955635459200001
16d,0.06688497572,0.0010476589473033201,0.06711674292,0.005105259999999999,0.0028899599999999996,0.06571307292,0.06793403892000001
17a,4.958606721920001,0.04289772046411556,4.95063481592,0.005538059999999999,0.0025515599999999996,4.911273838920001,5.00537614392
17b,0.36801607232,0.01240619870261052,0.36275001792000006,0.005361659999999999,0.0027455599999999998,0.35859499992000005,0.38929245392000006
17c,0.36656553812000003,0.012739772053703531,0.35844661192000005,0.00395346,0.0040199599999999995,0.35705030092000006,0.38567056992000004
17d,0.36769323052,0.011105431107376943,0.36323293492000003,0.0053640599999999995,0.00258116,0.35791525592,0.38656042092000004
17e,0.06822898172,0.0009254829904702183,0.06797974592,0.004698259999999998,0.00323456,0.06727797692000001,0.06929498892000001
17f,0.36742422312,0.013503063087290811,0.36011082692,0.00516146,0.0028563599999999996,0.35940194592,0.39100361692
18a,29.89784266572,0.17215195246029197,29.91164520992,0.0062460599999999995,0.0018904879999999998,29.730964458920003,30.15769267892
18b,9.642857425919999,0.08548520396577505,9.64939475392,0.00593626,0.002180288,9.51644925492,9.74738813992
18c,49.81474472632,0.18288979994943408,49.770212177919994,0.00583706,0.00230176,49.65534051692,50.08665406692
19a,349.89911056532,0.12335168185900741,349.89073953892,0.00556806,0.00254056,349.72662071592003,350.06990061992
19b,6.51791156752,0.04202151507368127,6.502875860920001,0.004656059999999999,0.0034289599999999996,6.47543138892,6.58359841592
19c,5.769344090920001,0.0374877489601257,5.76723818692,0.00520806,0.0029037600000000005,5.7184543019200005,5.81329945592
19d,36.440592878320004,0.2077711811377503,36.514369099919996,0.01144486,0.00270216,36.13759800592,36.65594479892
1a,2.96470725532,0.04492527621765927,2.9724980219200003,0.005220259999999999,0.00304356,2.92017490592,3.0292772879200003
1b,2.69289308532,0.03086412092840844,2.70196483992,0.005431859999999999,0.00265056,2.65308800192,2.7206049069200002
1c,2.64308344652,0.07746839168544764,2.60665508292,0.005780459999999999,0.0023681600000000002,2.58910259192,2.77209727492
1d,2.6511313239200005,0.009404902441517942,2.6517756929200003,0.005824459999999999,0.0023577599999999995,2.63666711892,2.66248100492
20a,86.04715676332,0.14374463560835102,86.10732511992,0.005588459999999999,0.0026533599999999996,85.79130915392001,86.13339610992
20b,49.99956819832,0.11043179009257607,49.963053228919996,0.0047240599999999995,0.00352296,49.88632461892,50.17001618392
20c,31.523015302920005,0.15467029813937624,31.49986690092,0.007518659999999999,0.00319836,31.379855762920002,31.75860802792
21a,0.10560155832,0.004348128027062889,0.10452367892,0.00440266,0.0036681599999999993,0.10145609292,0.11065261592
21b,0.030556249520000005,0.003700708998211331,0.030066935920000003,0.00457806,0.00326836,0.02637552292,0.035085619920000005
21c,0.06828234132000001,0.006113798878218296,0.06493675092000001,0.005425859999999999,0.0025553599999999996,0.06325219692,0.07567096092
22a,18.569907412320003,0.1248269988197212,18.558987086920002,0.00630386,0.0031407600000000003,18.43551828992,18.73711783692
22b,11.120461166319998,0.14242060855490057,11.057749273919999,0.006163459999999999,0.001885688,10.969766307919999,11.27980171292
